FID1	FID2	0
Ex17	Ex2	32
Ex17	Ex20	37
Ex17	Ex21	31
Ex17	Ex22	11
Ex17	Ex23	18
Ex17	Ex3	27
Ex17	Ex4	26
Ex17	Ex5	31
Ex17	Ex6	12
Ex17	Ex7	5
Ex17	Ex8	25
Ex17	Ex9	37
Ex18	Ex19	33
Ex18	Ex2	29
Ex18	Ex20	16
Ex18	Ex21	14
Ex18	Ex22	34
Ex18	Ex23	41
Ex18	Ex3	25
Ex18	Ex4	24
Ex18	Ex5	9
Ex18	Ex6	26
Ex18	Ex7	28
Ex18	Ex8	24
Ex18	Ex9	26
Ex19	Ex2	34
Ex19	Ex20	43
Ex19	Ex21	36
Ex19	Ex22	13
Ex19	Ex23	22
Ex19	Ex3	31
Ex19	Ex4	27
Ex19	Ex5	31
Ex19	Ex6	19
Ex19	Ex7	7
Ex19	Ex8	27
Ex19	Ex9	35
Ex2	Ex20	34
Ex2	Ex21	29
Ex2	Ex22	37
Ex2	Ex23	43
Ex2	Ex3	29
Ex2	Ex4	23
Ex2	Ex5	28
Ex2	Ex6	33
Ex2	Ex7	30
Ex2	Ex8	22
Ex2	Ex9	37
Ex20	Ex21	22
Ex20	Ex22	40
Ex20	Ex23	50
Ex20	Ex3	32
Ex20	Ex4	30
Ex20	Ex5	19
Ex20	Ex6	37
Ex20	Ex7	34
Ex20	Ex8	31
Ex20	Ex9	32
Ex21	Ex22	33
Ex21	Ex23	39
Ex21	Ex3	26
Ex21	Ex4	24
Ex21	Ex5	11
Ex21	Ex6	27
Ex21	Ex7	30
Ex21	Ex8	21
Ex21	Ex9	26
Ex22	Ex23	24
Ex22	Ex3	29
Ex22	Ex4	30
Ex22	Ex5	32
Ex22	Ex6	19
Ex22	Ex7	10
Ex22	Ex8	27
Ex22	Ex9	36
Ex23	Ex3	38
Ex23	Ex4	35
Ex23	Ex5	38
Ex23	Ex6	25
Ex23	Ex7	17
Ex23	Ex8	34
Ex23	Ex9	46
Ex3	Ex4	11
Ex3	Ex5	25
Ex3	Ex6	27
Ex3	Ex7	25
Ex3	Ex8	8
Ex3	Ex9	33
Ex4	Ex5	24
Ex4	Ex6	23
Ex4	Ex7	22
Ex4	Ex8	4
Ex4	Ex9	32
Ex5	Ex6	27
Ex5	Ex7	27
Ex5	Ex8	24
Ex5	Ex9	25
Ex6	Ex7	13
Ex6	Ex8	23
Ex6	Ex9	35
Ex7	Ex8	23
Ex7	Ex9	33
Ex8	Ex9	30
