FID1	FID2	0
Ex16	Ex23	16
Ex16	Ex3	22
Ex16	Ex4	21
Ex16	Ex5	25
Ex16	Ex6	12
Ex16	Ex7	4
Ex16	Ex8	21
Ex16	Ex9	28
Ex17	Ex18	25
Ex17	Ex19	8
Ex17	Ex2	27
Ex17	Ex20	27
Ex17	Ex21	24
Ex17	Ex22	4
Ex17	Ex23	12
Ex17	Ex3	22
Ex17	Ex4	20
Ex17	Ex5	26
Ex17	Ex6	9
Ex17	Ex7	3
Ex17	Ex8	19
Ex17	Ex9	28
Ex18	Ex19	27
Ex18	Ex2	22
Ex18	Ex20	6
Ex18	Ex21	10
Ex18	Ex22	25
Ex18	Ex23	35
Ex18	Ex3	21
Ex18	Ex4	20
Ex18	Ex5	9
Ex18	Ex6	21
Ex18	Ex7	23
Ex18	Ex8	19
Ex18	Ex9	18
Ex19	Ex2	27
Ex19	Ex20	29
Ex19	Ex21	27
Ex19	Ex22	5
Ex19	Ex23	14
Ex19	Ex3	23
Ex19	Ex4	22
Ex19	Ex5	25
Ex19	Ex6	14
Ex19	Ex7	4
Ex19	Ex8	22
Ex19	Ex9	25
Ex2	Ex20	24
Ex2	Ex21	23
Ex2	Ex22	26
Ex2	Ex23	33
Ex2	Ex3	22
Ex2	Ex4	20
Ex2	Ex5	22
Ex2	Ex6	24
Ex2	Ex7	25
Ex2	Ex8	19
Ex2	Ex9	26
Ex20	Ex21	11
Ex20	Ex22	27
Ex20	Ex23	35
Ex20	Ex3	24
Ex20	Ex4	21
Ex20	Ex5	10
Ex20	Ex6	24
Ex20	Ex7	24
Ex20	Ex8	22
Ex20	Ex9	18
Ex21	Ex22	24
Ex21	Ex23	32
Ex21	Ex3	21
Ex21	Ex4	21
Ex21	Ex5	7
Ex21	Ex6	21
Ex21	Ex7	25
Ex21	Ex8	18
Ex21	Ex9	18
Ex22	Ex23	12
Ex22	Ex3	20
Ex22	Ex4	22
Ex22	Ex5	23
Ex22	Ex6	11
Ex22	Ex7	3
Ex22	Ex8	19
Ex22	Ex9	26
Ex23	Ex3	30
Ex23	Ex4	28
Ex23	Ex5	33
Ex23	Ex6	19
Ex23	Ex7	11
Ex23	Ex8	27
Ex23	Ex9	34
Ex3	Ex4	7
Ex3	Ex5	20
Ex3	Ex6	22
Ex3	Ex7	21
Ex3	Ex8	4
Ex3	Ex9	25
Ex4	Ex5	20
Ex4	Ex6	20
Ex4	Ex7	19
Ex4	Ex8	3
Ex4	Ex9	25
Ex5	Ex6	22
Ex5	Ex7	23
Ex5	Ex8	19
Ex5	Ex9	16
Ex6	Ex7	10
Ex6	Ex8	19
Ex6	Ex9	25
Ex7	Ex8	20
Ex7	Ex9	25
Ex8	Ex9	24
